81, 8327684445879570801501 
561, 4230671322890646531739 
738, 3339894676552872356464 
747, 5505175079457455996930 
137, 4752645252038092846498 
1000, 8428519495435129555392 
258, 2844250724193277821302 
782, 4375467599605910736254 
384, 7905477445641754980406 
101, 9883484159027116333550 
726, 6346949387578244669313 
20, 3191995221752895767011 
346, 3343756506454908336892 
210, 3836204169151835844582 
265, 7322364587880075474887 
339, 8792059900278120387949 
65, 4332856783726563891019 
422, 6958159570767426248463 
512, 1610565796123689637558 
156, 3568381889335521610684 
508, 5145724127908817614509 
287, 4605734531376646185785 
913, 1754724462476416293385 
241, 251311570740319291429 
568, 1818407139023416604861 
560, 99728415963185025829 
386, 8309292845630531788868 
808, 3601739911209124754271 
275, 2651168330306426841278 
899, 228929744273662668260 
681, 897750072497039122499 
277, 251092969898353250402 
894, 1578616108025991544567 
720, 4429275770128678532962 
866, 3446209531778679145368 
580, 2678511560648695614091 
58, 1476964808474922580970 
336, 6215355449260203077186 
96, 9030151120896993372944 
963, 4719615382603875466857 
44, 9768804060688733189405 
664, 4382402805006544649595 
550, 9989865984543770458290 
21, 7708076407541858649952 
968, 5533705380416188141497 
951, 9461214726912258229804 
787, 3030224574141419698676 
678, 8301496789932959113184 
16, 862634556224013425239 
543, 8765522942333218797335 
63, 5485583054637016027863 
52, 138990949413609810108 
584, 4488242003943479549446 
122, 3964695292900613330652 
886, 5908125668567244813150 
928, 6459962500078756743921 
322, 7701317231284138400884 
577, 4452921151460525038416 
6, 8646363997686658682928 
312, 8587710251718119474068 
340, 6593187331018623065718 
159, 7888449186001456175950 
572, 6975071440128687924664 
520, 935391286634115350642 
302, 6538263640485298906340 
114, 7167436381126021493453 
853, 5165764167215236631654 
200, 1937625456466859299593 
604, 498784897427265574128 
923, 5849514679617100515448 
733, 1625404957762431565234 
836, 6221235718965618452247 
504, 2449220334368108280417 
90, 8394648544364321769648 
384, 8628067359417804747391 
496, 5434412844781065922827 
382, 9344684445722813467346 
929, 6454475979767516055355 
181, 7113538075640512192624 
367, 7640057598188388827493 
737, 7992074039208766301699 
823, 5583628169948835743986 
455, 5087972423364176499099 
716, 8460253279349276417769 
257, 7549317979001360959691 
99, 9051912702182001262047 
785, 6286463193778971679137 
362, 2008991040970340589540 
837, 4852033833983479796098 
564, 9375555851386912012031 
167, 1011095475582056432889 
549, 4012248642146636679958 
231, 9238197028169222024144 
550, 2049033207065494851376 
961, 9821615462156432566600 
721, 5932954729016888889413 
423, 9221397761807941060126 
615, 5921490706064427389949 
854, 356051190779607947876 
468, 4031964370582582876224 
867, 4879815178313001602685 
305, 3581072649884081777364 
309, 4002579471858508205304 
310, 9303681288858982482122 
605, 5465652875933889730716 
311, 2053802076471968954949 
942, 3439464001467078700840 
468, 391801588818964987686 
462, 4488493920393609258474 
739, 168748233970599793479 
214, 2011145139819750281175 
418, 9485990442632241642203 
842, 1381885676542993410068 
478, 1502010772357203593377 
233, 5343531917860430259089 
770, 733777262776804650400 
622, 6783876357286382734891 
685, 1749240103498671876542 
447, 2462666121504622756940 
443, 7284109702757818332201 
137, 5897522637914501125285 
689, 2192621467513506001465 
136, 2424410208532787638272 
169, 111894982922055924144 
410, 7221079822614671161687 
238, 1318542927208179405906 
779, 5034108373024179410881 
787, 1471762949027165452095 
484, 1830806380918517102794 
51, 9755264308228491992824 
987, 8795174780971825667757 
756, 4295018611192710573003 
439, 2253375226015325921443 
923, 8135938047857290056893 
496, 4233635658251314297020 
504, 1099604409304354623280 
353, 3854607855983671762569 
368, 9729970645536238300210 
876, 6517784450940680390775 
827, 1154743561361740400371 
290, 2102557139202679267718 
131, 1510735728398848465744 
998, 3513498769085440697335 
312, 6806485273251754334903 
471, 9213901614376728220767 
48, 2978552083321709805254 
391, 1697527959787690128577 
328, 4549768982781544549511 
682, 2056814650578830494757 
39, 3288486225829358463598 
928, 701661055051511586002 
219, 1528813735963669989512 
610, 3681789002683722206860 
644, 3070489781005445620251 
644, 4251369689762922415897 
869, 8796306995564213333682 
56, 4983842529587923951373 
130, 6846309079563443382750 
231, 8127666452709148774399 
645, 3786480369074273576914 
745, 2036252737332686158259 
726, 6407980672543766075815 
886, 9085085814995558475221 
273, 4583546715503907718104 
801, 8396814546520945271419 
669, 2629556890856905644247 
864, 8045125226747085806687 
596, 8601835850950970444077 
81, 4391129249020603933168 
355, 3623362428016918384350 
10, 6937901746959925435838 
340, 8635093349786390126566 
453, 1363654812565767660154 
327, 7226729741454237288097 
748, 1548197315759367529832 
149, 5501854175423660802148 
507, 4501507468590342966192 
750, 8246020845903540814994 
953, 9773626004631375797373 
487, 2049866671797580505073 
877, 125203557990878135121 
973, 4356022631603375592989 
628, 1798487725175358141257 
936, 57355887441335252429 
51, 7196216135630961171679 
251, 2066424309073957090439 
964, 5343509531841567595155 
432, 5666874175239923065668 
65, 9969776412394033553226 
870, 8939946582371637189420 
414, 6455189323851081633108 
593, 5065014281165062334301 
628, 8464750083074921211391 
386, 1853975262914908008171 
279, 8296683269618663521807 
66, 9444645011771758271291 
691, 9509465512489984173375 
560, 6312294938234879328778 
815, 7667378060536715787034 
300, 9907930504980098644469 
730, 1969158633331107657166 
144, 7030959837571170012365 
495, 5988733224135899227716 
690, 1840781904253699887379 
179, 8991169278605819098608 
702, 3960243049279769969679 
251, 9887634792053382145143 
666, 8715849274890696690789 
591, 8101754061371002429023 
472, 9407284123173622775389 
659, 9892471940934576676471 
954, 8867533118571019801816 
597, 2164776641655770746422 
39, 3697225996275885264577 
690, 391846877389604712088 
698, 2027097247816401356839 
970, 6421379294906478758648 
740, 7961952685374181941833 
180, 9086402241538957613598 
312, 1142827426156970164714 
788, 5865023748088486451434 
701, 2406228727405440988687 
915, 7304633979015994507492 
534, 8472058627411732871921 
240, 3125603500296864911678 
220, 991836863059422623932 
666, 9036831143766625601231 
207, 7547719760848161041619 
134, 5203675671034190974073 
538, 6803103704915899184936 
745, 2823991094915392346681 
894, 6905458375932361681455 
211, 8340401974058818277929 
669, 9919304039578927208343 
283, 3129258909291933987823 
196, 6719895726673727184593 
724, 5114192233486929572874 
711, 9211779221576522109160 
240, 3715715327737000357306 
391, 9293034860272146571256 
380, 9979597936464505301880 
835, 470420375824976237189 
419, 758754490262652628393 
953, 7850717304287868584216 
513, 2857943082056241432550 
635, 6369056182936310077630 
360, 1686387199256624181231 
208, 7869472753416656078370 
734, 508491073686804053051 
116, 392566346956535292559 
177, 9233937405299047849179 
117, 8185446195973061647151 
509, 9354968361965029191778 
356, 2238195946026975677404 
610, 3662010582261145874618 
489, 8428308555439610913773 
151, 4030167854599721264074 
251, 4607527925111717325371 
447, 1926983552643766397320 
488, 5812633228058849379072 
416, 5747817374355518681018 
110, 5727802579670363368384 
287, 7788070137759881083405 
582, 9466347861122910596922 
957, 2165365811000412777306 
959, 2425424364358921469721 
540, 9883645076619662871085 
610, 7491384652529040520281 
754, 6269333338712260174518 
562, 1773468382112034525445 
199, 6785567348673915441649 
602, 2073206122862517180115 
597, 7885968383785023136525 
788, 4766315159811497371023 
812, 9794181725481790181736 
417, 7681082725936861918992 
94, 3248749632481257443561 
106, 9141338416577169574054 
383, 7233490868658939142256 
281, 5851817099783887078965 
623, 2801900712677911384619 
647, 1415926028235667706128 
293, 6171636249434109639327 
280, 5342706233924026594760 
223, 6125486451897147934589 
950, 4020359248799768256047 
974, 8506876828968960564618 
229, 8967792031555035867968 
643, 2439889264734116658691 
695, 6443730762495504422017 
428, 1026975985348046182048 
561, 4112482196238375523090 
189, 8629495292219940787391 
669, 7506661971701756387119 
757, 890102389179827616410 
230, 3192962276130697080386 
316, 8306131809935292616070 
886, 6707288721079218075962 
796, 2807860283532744660210 
261, 504787317521512307465 
497, 7345909747176332391888 
186, 3987357234580978294705 
943, 2628052988847273546042 
550, 9968503108166785262147 
322, 4995580672189735192618 
967, 5086500460851554222643 
404, 2360442268392526270027 
672, 4081218981734904773496 
666, 1552392831559863783014 
670, 1336310353641135330183 
191, 5952168134223229994522 
941, 4955443153468775002227 
550, 6729989384128972395565 
854, 2329785705587451267792 
192, 9772043261125136110871 
966, 4953672609255095026211 
693, 972354579732625600205 
217, 1809752996535561726341 
556, 4440634675031689759013 
72, 237263824710568457400 
622, 9766013941949127718596 
993, 5628606868913168656583 
641, 7926299272334924623656 
509, 1721266516443439896661 
318, 6308306651089080695452 
971, 8745075557968321249559 
719, 1199466806918355020294 
811, 8237918448853289090939 
75, 3925126189374076866483 
486, 2517988326336231447762 
920, 4506756461013232588243 
88, 4858738723632958280383 
611, 7789498496286261637009 
447, 5429954781973885745616 
996, 428203980282868321378 
123, 543636655030339235641 
652, 2556849356806927678127 
488, 1282914908843272382642 
693, 5471396488579642330083 
179, 9797795973847076021253 
411, 8672819311941436584573 
537, 7276487251584769519868 
814, 9942798430960311534948 
319, 2858902605792503008767 
742, 7849530061567608894556 
442, 5513944409906075889867 
640, 526209460254398955710 
809, 9187080475584420833062 
952, 3122977961005766448112 
246, 9741035824144743674631 
258, 7466828858697125394448 
500, 723892991312886579108 
582, 2736473798225460090750 
765, 2962952244169582930489 
662, 6807657134448473422445 
285, 5241708491494243089481 
65, 8488599149816827479852 
835, 8909845441923137060765 
471, 6799661910890778470597 
173, 1928833306532923894287 
742, 7486387347974428997487 
18, 7155512750881498029515 
455, 6411168946700146726434 
876, 7814231813402783137654 
443, 8558534561698891436576 
49, 4295296888300798674938 
862, 6398179682931329335370 
345, 8569144164640774735204 
702, 3784587675164705642416 
40, 7062448985688654905282 
62, 7097598406346570107746 
650, 2064115956931732221479 
582, 5327992568907349278624 
533, 8558699007746019875879 
760, 3196591967677520109162 
436, 8860719666484180756160 
951, 603192633219612443140 
883, 8396446109676727682632 
979, 1696054071554416308656 
152, 6592672621444691795890 
745, 9937871841374461958178 
229, 2895876837776008869542 
497, 8925700028779987309283 
968, 3740815250744566811024 
29, 8292679660020312515890 
962, 4380160240056532607366 
72, 529949521307358209956 
373, 7513948440791231718781 
619, 5799060115601775837817 
380, 3661927020864157218254 
157, 4179089085282407598051 
281, 625893841377992578464 
106, 707315491028691618026 
234, 5807611839521006578317 
568, 4206380976856144163935 
547, 8303775646324624723105 
421, 2710080571380369931325 
722, 2153970933505253584767 
548, 2455048595542386706967 
414, 8147807529632545756081 
739, 5447693593186358967789 
980, 8163596762552868995524 
689, 6655730613062193057399 
840, 8448494492523592157646 
847, 7018168484175660749263 
73, 7774498961732879397558 
535, 7961483041335734726901 
108, 7696321553756821728270 
401, 3984030531572377063520 
965, 560098914385161103946 
379, 3996414741294341185262 
691, 3880397911472577457169 
32, 5204542979052414918560 
272, 4418059616150140689183 
250, 9959541116805603599178 
84, 7294445841587169721691 
839, 9279201031950828303197 
723, 6577033436174144750417 
795, 7486345343181017546329 
850, 5279389049251405158643 
413, 649044064559405016977 
341, 8869445451900036254034 
232, 7589362553506482322038 
763, 1982936696106719719481 
734, 9489294079984751786448 
128, 3816484795479740191458 
987, 7778176527184888036844 
465, 3380367853585786302454 
595, 625887228101751900452 
579, 4223887146202407732662 
943, 4170652630427174975061 
546, 5292067695542068809572 
109, 189658389126106100381 
672, 3163183110081197204361 
865, 189510720393778860423 
760, 423661459568655278882 
851, 9603472920073642028999 
547, 1806181723688841456273 
226, 4804462904722358072788 
460, 7073273789444270770330 
930, 8326418531626790114777 
493, 96988672147416068921 
959, 2140806669780313548119 
422, 3744858545509466174383 
69, 3192208844575769250798 
948, 7809546678354802286573 
586, 6214743351465064329129 
205, 137899487082723146652 
222, 2008029361039907122136 
65, 4659801361276952345733 
560, 6470299597502927723498 
453, 2855417892941547225935 
971, 479103766947483098819 
35, 455299281594702922499 
272, 3423205527418063324785 
861, 3029440726212317181790 
324, 1242120562474203179519 
58, 2201652223424407905650 
724, 9953292002384747768654 
701, 8442579904323255997546 
698, 9479090745120874939129 
45, 1436614132023108194445 
419, 7659673038227937248995 
725, 6310737854503454510606 
980, 827310299178647476145 
305, 7761251495124265030284 
110, 1083358945236402919960 
570, 6241786835637230717905 
249, 835046118547308053738 
652, 6019889261986661103756 
894, 5096859517245377846809 
891, 4813860777274562175932 
434, 4160191124905759040933 
965, 5250371862023932124445 
371, 7746742123081543023968 
388, 1143774707061331742540 
60, 9610935594996282852088 
768, 7692175756962039005730 
926, 7677297534217894724948 
784, 4945158156613682478611 
76, 5816610901335334872225 
449, 2165472567288959005288 
983, 9110852461708094939817 
248, 7052223877737383752477 
522, 3345674323962332956605 
485, 4270780587060617594826 
73, 7826436335821317636764 
688, 5345236555646602315260 
683, 4080099289724004447048 
761, 7010972516226737139485 
791, 1569700834306508505277 
865, 7062872898449745861093 
569, 6761094794779520455266 
598, 265959040246244239176 
758, 5058364606514179847873 
89, 4756831724496039355189 
332, 9189827122495262198066 
647, 4290142593622127894164 
67, 8451635514873290761589 
466, 2789638291375736962826 
777, 3995235771494313395984 
879, 3491356148680089371169 
983, 2008249274051966767208 
226, 7147172256604741368878 
482, 7444032063760208481685 
331, 225353512618476957988 
85, 4146381120891255596118 
576, 8468583287316675071582 
947, 8434994203478706480286 
723, 7983905566019681933824 
464, 5803226499513240474853 
836, 505690731729070457890 
363, 391034586567165877 
122, 8339625290242575378744 
176, 3420652146200772134909 
843, 8195806670263043477938 
614, 9432111495993771352498 
622, 9965702290576691879414 
218, 9811772465516263583997 
738, 6985172389893874858008 
680, 4431389893108235724128 
953, 8392218458039030598205 
713, 7255109642795754722743 
496, 1867026209187220472997 
369, 841883886771435940171 
975, 1229253529662196911285 
202, 2106529032153566539347 
73, 5429846241659341463491 
995, 2633880653205929146296 
944, 4674675859029038395053 
752, 6156609115086456553890 
423, 325005728831115276810 
310, 6659971625183551457723 
484, 8144864494140788109817 
682, 7810279348694776822737 
967, 3070706767043640783285 
908, 2822097956428503355747 
29, 4594951494171915817416 
30, 3254288739165697666085 
710, 1373008202365925286660 
876, 9852840917440618763976 
671, 3032230366042305777742 
731, 8213618152395227180614 
876, 5975828918955677876573 
801, 8337393914728781780990 
731, 5635365145744899583133 
218, 9765777844512351753711 
152, 9342337454179975906659 
352, 687170919966142600269 
5, 6293671025872453623238 
364, 3914679386952973403040 
135, 8720738681891632309105 
799, 3049110416325478213321 
469, 211820184403849565780 
155, 6454364720986505754157 
130, 2577513061301485584770 
772, 1904243828370038113083 
715, 5392134525661932515434 
233, 487985600890835410926 
73, 2917896782956833595468 
650, 4918550425200967571894 
400, 9359493048069654929325 
658, 7407792436064481655586 
745, 5794267206525295713659 
598, 230889040442129289972 
481, 6064465245231036468576 
999, 5410670215025857717245 
550, 5017243424995087611634 
229, 4135459842247636761108 
201, 9516968374317286044864 
939, 2410182995737153719305 
217, 704823805674100362185 
345, 6852386325639480094760 
583, 2603755058732523143610 
173, 908829522043478118008 
334, 9074210435030576939818 
236, 1513520267077540784323 
977, 3864832392611755277557 
411, 3692489173662290794457 
211, 8181459120292025572988 
863, 2784913023698115976249 
963, 9350556511258231441591 
509, 8134147525281717801499 
634, 7039765597018203373964 
558, 8536846081842087297038 
634, 8091053262004471778946 
29, 9267252041910110146345 
118, 4029927514652518888993 
706, 4382795127119293267293 
331, 4622851308104990353728 
740, 8426304943919442725436 
339, 2160070116418580140128 
26, 6084358820068826372397 
406, 2997472530213372867050 
301, 5832818228659690147493 
122, 8105686383202638336122 
410, 297817446453019845066 
869, 5135060748504922163416 
883, 5748401558736666289892 
702, 1265001346347250112996 
424, 258252187240499994624 
281, 1777228334155940690816 
87, 2838022751899419169647 
283, 3612889879119764263836 
350, 9753034503957886901239 
715, 8789060567457820845240 
880, 5187628132106116475347 
243, 7211557931819614166097 
676, 161944249363758411399 
955, 5098270580860585301278 
44, 3977731214628030230144 
490, 4529333548511040116909 
955, 2299787717310325860536 
199, 6557437258722544501049 
850, 7915767043269025744140 
341, 2361974689439045091201 
25, 9307130471564003035505 
590, 8306703044426627626483 
643, 5231122776249882035137 
19, 4239285361444555192824 
812, 3481664530302094278550 
655, 7041440239624988590151 
9, 5063549585060991520225 
198, 6241082109760218488891 
116, 6486189121762840010129 
873, 2199402401310995765126 
751, 111505964257556465930 
310, 1762433006122817614722 
25, 770864693721130577734 
688, 8903064913005344814106 
965, 6413732977268378615066 
606, 9446045392026939517199 
364, 5795821045812500833972 
148, 4803833848345076416511 
356, 6879181033836042727464 
810, 5276895679166229005307 
514, 2865078178250256550139 
715, 4088796946345734612759 
925, 2691686778612774709565 
775, 1465203734860009941345 
485, 5955367852100230950535 
238, 7895007782274904753208 
412, 951261084843589870729 
214, 1552477272673812019468 
366, 3506287746173674228548 
608, 8036748300368446656093 
283, 2141259045484360680363 
424, 2623397112547499063641 
777, 1061790986590500503120 
4, 6026689442089335468874 
648, 1655517207586968092487 
426, 3305383076297239216352 
452, 9958953169133361031259 
335, 2201443980815865936100 
439, 3217504413357408555221 
832, 2402888449688945923197 
280, 4067276021229885696626 
541, 6150284956511208595935 
796, 2061114885317693410289 
175, 227322944186816056493 
610, 50484886803633059471 
492, 6296136453691140896474 
93, 1594476414762386054469 
568, 4212218166561435796114 
260, 6801437535941431732376 
431, 4171223896294704260718 
858, 116111627059409805316 
715, 8671934186025097166031 
185, 990451263505304069948 
871, 4187339069555590483401 
317, 591561961952152579906 
581, 5899684791519844362829 
60, 8078495511176763443324 
969, 9566992015392166855480 
26, 5332623010619858312119 
364, 2387779969555268296714 
942, 1240634302279719830027 
362, 8192525560023365700684 
552, 9366687124562896182009 
327, 1023419024186378999566 
856, 5654512467851127818748 
651, 1565388329610845782319 
180, 3055277683126880901447 
851, 8789855015534120235322 
249, 5477474130341308136602 
73, 7006291963294732868687 
287, 3023785280923721001041 
785, 1603287985955998003729 
750, 6814937253845543901843 
59, 8510639955362065067069 
409, 5901889160089699046919 
716, 5260294610442919121544 
857, 9767177271848752917788 
583, 1836435816583332064863 
324, 5624585851317150925427 
820, 2015195425688403472222 
383, 158709247566267514249 
293, 4822653577674856260467 
602, 5349504229657204437144 
598, 89942575837247655136 
965, 1169289743480075980435 
655, 2938972841867374475664 
287, 9979171170086459130330 
280, 208479276476742817399 
193, 7622889692825563031665 
725, 1918998603945848853876 
156, 1521592399979968909224 
761, 4880453457840489115363 
987, 2850832900861904180662 
397, 3882850584926369254282 
614, 3118322474752499376696 
843, 3552203469958503166988 
674, 4291116474901344171956 
405, 9993070665764668950999 
11, 5112597310080070057307 
958, 2693854856996619183597 
390, 7028537320431211677883 
625, 9765326176576171762486 
577, 762022364689428476338 
390, 7821646645501521020275 
692, 4314228597657577499456 
17, 8075181977012313739165 
663, 6248801913697080056201 
469, 2831048336843290553468 
903, 5060241619885352130326 
797, 6439850629938088812783 
116, 9233534868261106399000 
773, 5098331193167392586160 
45, 9167124558289155542621 
668, 537935809398735783625 
338, 74402384596808864497 
9, 2422348969681659675875 
865, 3098133816999727622548 
611, 8934640579844418143975 
853, 7263842661722106951590 
630, 1149659786706132290008 
641, 2038651503414614770331 
699, 3392052019964091259009 
840, 8661325143058099854637 
123, 295065140276009067293 
262, 9647690430239375769727 
645, 4535397954100831308912 
199, 9978255303626635007846 
667, 3627637807578245252193 
392, 9757423767403859936225 
45, 703931079557178327699 
918, 140930448969447384800 
457, 4299084319018766930286 
447, 1418020040608008716920 
864, 7842749998602920848773 
270, 3626136515207938591964 
599, 6604501491753989105033 
241, 1324577873193654028051 
948, 9938258201475633670324 
877, 776134291153809754721 
138, 4263993694103803996116 
572, 2325675218386878666992 
781, 5668265764965108564978 
683, 9742396360942244489589 
830, 4159849689316514166056 
341, 1576849171682451189024 
538, 350422621439546260456 
650, 508738899355635466381 
956, 5439901610769778509661 
46, 9628335247075076743739 
324, 4160019021527937968101 
318, 3260380098392336224370 
482, 429437244453847685959 
92, 1756344545462395497668 
913, 3131017806980956650557 
2, 5261684103272712251587 
520, 8233457837109235565919 
849, 9710718282232253013050 
80, 78047995617246940498 
149, 6974764668950741135155 
372, 9504933189297092289427 
988, 3568715676279658180357 
839, 9150183961092198546620 
170, 3937488606230874232393 
837, 421467350002149243321 
497, 7201771910457435272146 
925, 9031160522857271756877 
821, 1898581565085316840630 
989, 861632443752585327718 
200, 546954899532479135208 
968, 5450241522318368642293 
82, 93988472516558575167 
631, 7531404551521240133223 
671, 8555707556385755966064 
555, 1651119502302951238290 
828, 7601576597067289847487 
241, 3280227045371740428982 
165, 6874869138420762429207 
57, 5283942746882308455617 
501, 3396499980693796940956 
172, 9147639770479764447015 
579, 7968787625306185300662 
593, 5744101453030734035916 
888, 4941347949049291945488 
828, 7416732611018837135595 
